"","X","WATERBODY_CODE","LATITUDE","LONGITUDE","SPECIES_NAME","name","SAMPLE_DATE","YEAR","Netting_Start_Date","Netting_End_Date","Len2mm","Total_Length","WEIGHT","Round_Weight","SexID","Sex_ID","VALUE","Aging_Structure","Assessed_Fish_Age","Assessed_Age_Confidence","Waterbody_LID","ON_Hg_BSM_years_ID","qryContaminant_link_fish_age_date_tissue_ID","Tissues_Sampled","Contaminant_Samples_Taken","FN3_individual_fish_id","LAT","LON","LatZones","fYEAR"
"791",791,45267712,452628,771125,"Northern Pike","Northern Pike","2008-07-22",2008,"2008-07-22","2008-07-23",560,560,1000,1000,1,1,0.3,"Otolith",4,8,"18-3287-50341",3971,27042,"1","Yes",120105,45.44111111,77.19027778,"South","2008"
"843",843,45287558,4528,7558,"Northern Pike","Northern Pike","2009-07-16",2009,"2009-07-15","2009-07-16",640,640,1440,1440,2,2,0.48,"Cleithrum",6,6,"18-4334-50239",4174,26889,"1","Yes",229579,45.46666667,75.96666667,"South","2009"
"844",844,45287558,4528,7558,"Northern Pike","Northern Pike","2009-07-16",2009,"2009-07-15","2009-07-16",602,602,1260,1260,1,1,0.66,"Cleithrum",5,5,"18-4334-50239",4176,26890,"1","Yes",229580,45.46666667,75.96666667,"South","2009"
"845",845,45287558,4528,7558,"Northern Pike","Northern Pike","2009-07-16",2009,"2009-07-15","2009-07-16",446,446,520,520,1,1,0.12,"Cleithrum",2,6,"18-4334-50239",4180,26891,"1","Yes",229593,45.46666667,75.96666667,"South","2009"
"889",889,45417918,454055,791827,"Northern Pike","Northern Pike","2011-08-09",2011,"2011-08-09","2011-08-10",680,680,1925,1925,1,1,1.5,"Cleithrum",3,7,"17-6320-50600",4649,28080,"1","Yes",399639,45.68194444,79.3075,"South","2011"
"890",890,45417918,454055,791827,"Northern Pike","Northern Pike","2011-08-09",2011,"2011-08-09","2011-08-10",658,658,1875,1875,1,1,1.3,"Cleithrum",3,7,"17-6320-50600",4650,28079,"1","Yes",400038,45.68194444,79.3075,"South","2011"
"891",891,45417918,454055,791827,"Northern Pike","Northern Pike","2011-08-09",2011,"2011-08-09","2011-08-10",580,580,1325,1325,2,2,0.97,"Cleithrum",3,7,"17-6320-50600",4651,28081,"1","Yes",399638,45.68194444,79.3075,"South","2011"
"915",915,45417918,454055,791827,"Northern Pike","Northern Pike","2011-08-11",2011,"2011-08-11","2011-08-12",770,770,3150,3150,2,2,2.3,"Cleithrum",8,7,"17-6320-50600",4678,28010,"1","Yes",399868,45.68194444,79.3075,"South","2011"
"916",916,45417918,454055,791827,"Northern Pike","Northern Pike","2011-08-11",2011,"2011-08-11","2011-08-12",744,744,2890,2890,1,1,2.3,"Cleithrum",5,6,"17-6320-50600",4679,28006,"1","Yes",399839,45.68194444,79.3075,"South","2011"
"917",917,45417918,454055,791827,"Northern Pike","Northern Pike","2011-08-11",2011,"2011-08-11","2011-08-12",700,700,2250,2250,2,2,1.5,"Cleithrum",3,7,"17-6320-50600",4680,28005,"1","Yes",399608,45.68194444,79.3075,"South","2011"
"918",918,45417918,454055,791827,"Northern Pike","Northern Pike","2011-08-11",2011,"2011-08-11","2011-08-12",640,640,1950,1950,1,1,2.4,"Cleithrum",5,7,"17-6320-50600",4681,28007,"1","Yes",399838,45.68194444,79.3075,"South","2011"
"919",919,45417918,454055,791827,"Northern Pike","Northern Pike","2011-08-11",2011,"2011-08-11","2011-08-12",457,457,565,565,1,1,0.39,"Scales (left side)",1,8,"17-6320-50600",4682,28008,"1","Yes",399840,45.68194444,79.3075,"South","2011"
"925",925,45417918,454055,791827,"Northern Pike","Northern Pike","2011-08-22",2011,"2011-08-22","2011-08-23",787,787,3200,3200,2,2,2.5,"Cleithrum",8,7,"17-6320-50600",4688,27992,"1","Yes",399604,45.68194444,79.3075,"South","2011"
"926",926,45417918,454055,791827,"Northern Pike","Northern Pike","2011-08-22",2011,"2011-08-22","2011-08-23",749,749,2260,2260,2,2,1.3,"Cleithrum",5,6,"17-6320-50600",4689,27994,"1","Yes",399771,45.68194444,79.3075,"South","2011"
"927",927,45417918,454055,791827,"Northern Pike","Northern Pike","2011-08-22",2011,"2011-08-22","2011-08-23",664,664,1850,1850,1,1,1.6,"Cleithrum",5,7,"17-6320-50600",4690,27995,"1","Yes",399772,45.68194444,79.3075,"South","2011"
"928",928,45417918,454055,791827,"Northern Pike","Northern Pike","2011-08-23",2011,"2011-08-23","2011-08-24",585,585,1450,1450,1,1,1.6,"Cleithrum",4,7,"17-6320-50600",4691,27979,"1","Yes",399592,45.68194444,79.3075,"South","2011"
"929",929,45417918,454055,791827,"Northern Pike","Northern Pike","2011-08-23",2011,"2011-08-23","2011-08-24",535,535,950,950,1,1,1.6,"Cleithrum",4,8,"17-6320-50600",4692,27978,"1","Yes",399593,45.68194444,79.3075,"South","2011"
"930",930,45417918,454055,791827,"Northern Pike","Northern Pike","2011-08-23",2011,"2011-08-23","2011-08-24",383,383,400,400,1,1,0.28,"Scales (left side)",1,8,"17-6320-50600",4693,27960,"1","Yes",399584,45.68194444,79.3075,"South","2011"
"938",938,45438030,454249,803015,"Northern Pike","Northern Pike","2011-08-02",2011,"2011-08-02","2011-08-03",473,473,535,535,1,1,0.53,"Scales (left side)",3,6,"17-5384-50622",4724,27897,"1","Yes",390314,45.71361111,80.50416667,"South","2011"
"939",939,45438030,454249,803015,"Northern Pike","Northern Pike","2011-08-02",2011,"2011-08-02","2011-08-03",489,489,550,550,1,1,0.92,"Scales (left side)",3,5,"17-5384-50622",4726,27898,"1","Yes",390315,45.71361111,80.50416667,"South","2011"
"940",940,45438030,454249,803015,"Northern Pike","Northern Pike","2011-08-02",2011,"2011-08-02","2011-08-03",485,485,605,605,2,2,0.55,"Scales (left side)",3,6,"17-5384-50622",4727,27896,"1","Yes",390248,45.71361111,80.50416667,"South","2011"
"948",948,45438030,454249,803015,"Northern Pike","Northern Pike","2011-08-03",2011,"2011-08-03","2011-08-04",509,509,630,630,1,1,0.97,"Scales (left side)",3,5,"17-5384-50622",4739,27878,"1","Yes",390286,45.71361111,80.50416667,"South","2011"
"949",949,45438030,454249,803015,"Northern Pike","Northern Pike","2011-08-03",2011,"2011-08-03","2011-08-04",491,491,486,486,1,1,1.1,"Scales (left side)",2,7,"17-5384-50622",4740,27884,"1","Yes",390241,45.71361111,80.50416667,"South","2011"
"950",950,45438030,454249,803015,"Northern Pike","Northern Pike","2011-08-03",2011,"2011-08-03","2011-08-04",454,454,506,506,1,1,0.38,"Scales (left side)",3,4,"17-5384-50622",4743,27866,"1","Yes",390265,45.71361111,80.50416667,"South","2011"
"951",951,45438030,454249,803015,"Northern Pike","Northern Pike","2011-08-03",2011,"2011-08-03","2011-08-04",445,445,498,498,1,1,0.48,"Scales (left side)",4,6,"17-5384-50622",4744,27875,"1","Yes",390283,45.71361111,80.50416667,"South","2011"
"952",952,45438030,454249,803015,"Northern Pike","Northern Pike","2011-08-03",2011,"2011-08-03","2011-08-04",430,430,434,434,1,1,0.48,"Scales (left side)",3,7,"17-5384-50622",4745,27865,"1","Yes",390250,45.71361111,80.50416667,"South","2011"
"1067",1067,45558032,455545,803239,"Northern Pike","Northern Pike","2011-09-07",2011,"2011-09-07","2011-09-08",827,827,3700,3700,1,1,1.3,"Cleithrum",10,7,"17-5352-50862",5074,27917,"1","Yes",401326,45.92916667,80.54416667,"South","2011"
"1068",1068,45558032,455545,803239,"Northern Pike","Northern Pike","2011-09-07",2011,"2011-09-07","2011-09-08",532,532,780,780,2,2,0.57,"Scales (left side)",6,6,"17-5352-50862",5075,27926,"1","Yes",401329,45.92916667,80.54416667,"South","2011"
"1069",1069,45558032,455545,803239,"Northern Pike","Northern Pike","2011-09-07",2011,"2011-09-07","2011-09-08",510,510,740,740,1,1,0.46,"Scales (left side)",4,7,"17-5352-50862",5076,27927,"1","Yes",401330,45.92916667,80.54416667,"South","2011"
"1070",1070,45558032,455545,803239,"Northern Pike","Northern Pike","2011-09-07",2011,"2011-09-07","2011-09-08",504,504,640,640,2,2,0.36,"Scales (left side)",5,6,"17-5352-50862",5077,27921,"1","Yes",401629,45.92916667,80.54416667,"South","2011"
"1071",1071,45558032,455545,803239,"Northern Pike","Northern Pike","2011-09-07",2011,"2011-09-07","2011-09-08",461,461,520,520,1,1,0.49,"Scales (left side)",5,6,"17-5352-50862",5078,27914,"1","Yes",401529,45.92916667,80.54416667,"South","2011"
"1072",1072,45558032,455545,803239,"Northern Pike","Northern Pike","2011-09-07",2011,"2011-09-07","2011-09-08",396,396,270,270,1,1,0.19,"Scales (left side)",3,6,"17-5352-50862",5079,27916,"1","Yes",401610,45.92916667,80.54416667,"South","2011"
"1073",1073,45558032,455545,803239,"Northern Pike","Northern Pike","2011-09-07",2011,"2011-09-07","2011-09-08",393,393,320,320,2,2,0.2,"Scales (left side)",3,6,"17-5352-50862",5080,27928,"1","Yes",401649,45.92916667,80.54416667,"South","2011"
"1074",1074,45558032,455545,803239,"Northern Pike","Northern Pike","2011-09-07",2011,"2011-09-07","2011-09-08",372,372,260,260,1,1,0.14,"Scales (left side)",3,6,"17-5352-50862",5081,27925,"1","Yes",401648,45.92916667,80.54416667,"South","2011"
"1075",1075,45558032,455545,803239,"Northern Pike","Northern Pike","2011-09-07",2011,"2011-09-07","2011-09-08",569,569,1000,1000,2,2,0.56,"Cleithrum",7,6,"17-5352-50862",5082,27923,"1","Yes",401328,45.92916667,80.54416667,"South","2011"
"1076",1076,45558032,455545,803239,"Northern Pike","Northern Pike","2011-09-07",2011,"2011-09-07","2011-09-08",392,392,320,320,1,1,0.26,"Scales (left side)",3,6,"17-5352-50862",5083,27913,"1","Yes",401528,45.92916667,80.54416667,"South","2011"
"1077",1077,45558032,455545,803239,"Northern Pike","Northern Pike","2011-09-07",2011,"2011-09-07","2011-09-08",380,380,305,305,2,2,0.15,"Scales (left side)",2,6,"17-5352-50862",5084,27922,"1","Yes",401628,45.92916667,80.54416667,"South","2011"
"1089",1089,46108015,460953,801606,"Northern Pike","Northern Pike","2009-06-27",2009,"2009-06-26","2009-06-27",498,498,745,745,1,1,0.66,"Cleithrum",3,9,"17-5565-51124",5393,769,"1","Yes",226782,46.16472222,80.26833333,"Mid","2009"
"1090",1090,46108015,460953,801606,"Northern Pike","Northern Pike","2009-06-27",2009,"2009-06-26","2009-06-27",532,532,740,740,2,2,0.76,"Cleithrum",6,5,"17-5565-51124",5394,773,"1","Yes",226775,46.16472222,80.26833333,"Mid","2009"
"1091",1091,46108015,460953,801606,"Northern Pike","Northern Pike","2009-06-27",2009,"2009-06-26","2009-06-27",426,426,410,410,2,2,0.46,"Cleithrum",2,8,"17-5565-51124",5395,774,"1","Yes",226749,46.16472222,80.26833333,"Mid","2009"
"1092",1092,46108015,460953,801606,"Northern Pike","Northern Pike","2009-06-27",2009,"2009-06-26","2009-06-27",414,414,350,350,1,1,0.53,"Cleithrum",2,7,"17-5565-51124",5397,780,"1","Yes",226727,46.16472222,80.26833333,"Mid","2009"
"1093",1093,46108015,460953,801606,"Northern Pike","Northern Pike","2009-06-27",2009,"2009-06-26","2009-06-27",336,336,210,210,1,1,0.41,"Cleithrum",1,7,"17-5565-51124",5398,779,"1","Yes",226726,46.16472222,80.26833333,"Mid","2009"
"1094",1094,46108015,460953,801606,"Northern Pike","Northern Pike","2009-06-27",2009,"2009-06-26","2009-06-27",366,366,270,270,2,2,0.51,"Cleithrum",2,7,"17-5565-51124",5399,778,"1","Yes",226725,46.16472222,80.26833333,"Mid","2009"
"1095",1095,46108015,460953,801606,"Northern Pike","Northern Pike","2009-06-27",2009,"2009-06-26","2009-06-27",338,338,210,210,1,1,0.4,"Cleithrum",1,8,"17-5565-51124",5400,777,"1","Yes",226680,46.16472222,80.26833333,"Mid","2009"
"1096",1096,46108015,460953,801606,"Northern Pike","Northern Pike","2009-06-27",2009,"2009-06-26","2009-06-27",442,442,470,470,2,2,0.58,"Cleithrum",3,7,"17-5565-51124",5401,767,"1","Yes",226807,46.16472222,80.26833333,"Mid","2009"
"1097",1097,46108015,460953,801606,"Northern Pike","Northern Pike","2009-06-27",2009,"2009-06-26","2009-06-27",512,512,760,760,2,2,0.89,"Cleithrum",4,7,"17-5565-51124",5402,764,"1","Yes",226785,46.16472222,80.26833333,"Mid","2009"
"1098",1098,46108015,460953,801606,"Northern Pike","Northern Pike","2009-06-27",2009,"2009-06-26","2009-06-27",432,432,390,390,1,1,0.66,"Cleithrum",4,5,"17-5565-51124",5403,786,"1","Yes",226788,46.16472222,80.26833333,"Mid","2009"
"1104",1104,46108015,460953,801606,"Northern Pike","Northern Pike","2009-06-28",2009,"2009-06-27","2009-06-28",392,392,342,342,2,2,0.44,"Cleithrum",7,8,"17-5565-51124",5414,788,"1","Yes",226792,46.16472222,80.26833333,"Mid","2009"
"1105",1105,46108015,460953,801606,"Northern Pike","Northern Pike","2009-06-28",2009,"2009-06-27","2009-06-28",388,388,317,317,1,1,0.34,"Cleithrum",2,7,"17-5565-51124",5415,787,"1","Yes",226789,46.16472222,80.26833333,"Mid","2009"
"1106",1106,46108015,460953,801606,"Northern Pike","Northern Pike","2009-06-29",2009,"2009-06-28","2009-06-29",472,472,520,520,2,2,0.59,"Cleithrum",4,7,"17-5565-51124",5416,761,"1","Yes",226682,46.16472222,80.26833333,"Mid","2009"
"1107",1107,46108015,460953,801606,"Northern Pike","Northern Pike","2009-06-29",2009,"2009-06-28","2009-06-29",462,462,515,515,2,2,0.51,"Cleithrum",3,7,"17-5565-51124",5417,760,"1","Yes",226683,46.16472222,80.26833333,"Mid","2009"
"1108",1108,46108015,460953,801606,"Northern Pike","Northern Pike","2009-06-29",2009,"2009-06-28","2009-06-29",434,434,410,410,1,1,0.56,"Cleithrum",3,5,"17-5565-51124",5418,790,"1","Yes",226784,46.16472222,80.26833333,"Mid","2009"
"1114",1114,46108140,460954,814001,"Northern Pike","Northern Pike","2011-08-24",2011,"2011-08-23","2011-08-24",595,595,1200,1200,1,1,0.21,"Cleithrum",4,6,"17-4485-51124",5426,3904,"1","Yes",446957,46.165,81.66694444,"Mid","2011"
"1117",1117,46108140,460954,814001,"Northern Pike","Northern Pike","2011-08-24",2011,"2011-08-23","2011-08-24",593,593,1500,1500,1,1,0.24,"Cleithrum",4,6,"17-4485-51124",5429,3895,"1","Yes",446964,46.165,81.66694444,"Mid","2011"
"1118",1118,46108140,460954,814001,"Northern Pike","Northern Pike","2011-08-24",2011,"2011-08-23","2011-08-24",556,556,1020,1020,2,2,0.19,"Cleithrum",3,6,"17-4485-51124",5430,3909,"1","Yes",446948,46.165,81.66694444,"Mid","2011"
"1119",1119,46108140,460954,814001,"Northern Pike","Northern Pike","2011-08-24",2011,"2011-08-23","2011-08-24",524,524,800,800,2,2,0.17,"Cleithrum",3,6,"17-4485-51124",5431,3907,"1","Yes",446928,46.165,81.66694444,"Mid","2011"
"1120",1120,46108140,460954,814001,"Northern Pike","Northern Pike","2011-08-24",2011,"2011-08-23","2011-08-24",490,490,700,700,1,1,0.14,"Cleithrum",3,6,"17-4485-51124",5432,3910,"1","Yes",446949,46.165,81.66694444,"Mid","2011"
"1121",1121,46108140,460954,814001,"Northern Pike","Northern Pike","2011-08-24",2011,"2011-08-23","2011-08-24",434,434,450,450,2,2,0.12,"Cleithrum",2,7,"17-4485-51124",5433,3906,"1","Yes",446927,46.165,81.66694444,"Mid","2011"
"1122",1122,46108140,460954,814001,"Northern Pike","Northern Pike","2011-08-24",2011,"2011-08-23","2011-08-24",421,421,435,435,1,1,0.12,"Cleithrum",1,7,"17-4485-51124",5434,3903,"1","Yes",446937,46.165,81.66694444,"Mid","2011"
"1123",1123,46108140,460954,814001,"Northern Pike","Northern Pike","2011-08-24",2011,"2011-08-23","2011-08-24",350,350,220,220,1,1,0.1,"Cleithrum",1,9,"17-4485-51124",5436,3908,"1","Yes",446929,46.165,81.66694444,"Mid","2011"
"1133",1133,46108140,460954,814001,"Northern Pike","Northern Pike","2011-08-25",2011,"2011-08-24","2011-08-25",642,642,1570,1570,2,2,0.18,"Cleithrum",3,7,"17-4485-51124",5448,3884,"1","Yes",447008,46.165,81.66694444,"Mid","2011"
"1138",1138,46108140,460954,814001,"Northern Pike","Northern Pike","2011-08-25",2011,"2011-08-24","2011-08-25",720,720,2350,2350,2,2,0.28,"Cleithrum",6,6,"17-4485-51124",5453,3888,"1","Yes",447011,46.165,81.66694444,"Mid","2011"
"1139",1139,46108140,460954,814001,"Northern Pike","Northern Pike","2011-08-25",2011,"2011-08-24","2011-08-25",598,598,1240,1240,1,1,0.19,"Cleithrum",3,8,"17-4485-51124",5454,3883,"1","Yes",447007,46.165,81.66694444,"Mid","2011"
"1140",1140,46108140,460954,814001,"Northern Pike","Northern Pike","2011-08-26",2011,"2011-08-25","2011-08-26",837,837,3700,3700,2,2,0.45,"Cleithrum",7,6,"17-4485-51124",5455,3875,"1","Yes",446993,46.165,81.66694444,"Mid","2011"
"1141",1141,46108140,460954,814001,"Northern Pike","Northern Pike","2011-08-26",2011,"2011-08-25","2011-08-26",599,599,1340,1340,1,1,0.27,"Cleithrum",4,6,"17-4485-51124",5456,3879,"1","Yes",447003,46.165,81.66694444,"Mid","2011"
"1142",1142,46108140,460954,814001,"Northern Pike","Northern Pike","2011-08-26",2011,"2011-08-25","2011-08-26",550,550,1080,1080,1,1,0.17,"Cleithrum",4,6,"17-4485-51124",5457,3877,"1","Yes",446966,46.165,81.66694444,"Mid","2011"
"1164",1164,46127913,461209,791231,"Northern Pike","Northern Pike","2009-06-22",2009,"2009-06-22","2009-06-23",469,469,500,500,1,1,0.12,"Cleithrum",3,7,"17-6382-51179",5685,9250,"1","Yes",209666,46.2025,79.20861111,"Mid","2009"
"1165",1165,46127913,461209,791231,"Northern Pike","Northern Pike","2009-06-22",2009,"2009-06-22","2009-06-23",394,394,240,240,2,2,0.15,"Cleithrum",3,7,"17-6382-51179",5687,9251,"1","Yes",209705,46.2025,79.20861111,"Mid","2009"
"1166",1166,46127913,461209,791231,"Northern Pike","Northern Pike","2009-06-22",2009,"2009-06-22","2009-06-23",560,560,870,870,1,1,0.54,"Cleithrum",6,6,"17-6382-51179",5688,9249,"1","Yes",209665,46.2025,79.20861111,"Mid","2009"
"1169",1169,46127913,461209,791231,"Northern Pike","Northern Pike","2009-06-23",2009,"2009-06-23","2009-06-24",522,522,850,850,1,1,0.44,"Cleithrum",3,7,"17-6382-51179",5693,9258,"1","Yes",210492,46.2025,79.20861111,"Mid","2009"
"1170",1170,46127913,461209,791231,"Northern Pike","Northern Pike","2009-06-23",2009,"2009-06-23","2009-06-24",482,482,590,590,1,1,0.24,"Cleithrum",6,6,"17-6382-51179",5694,9257,"1","Yes",210350,46.2025,79.20861111,"Mid","2009"
"1175",1175,46127913,461209,791231,"Northern Pike","Northern Pike","2009-06-23",2009,"2009-06-23","2009-06-24",544,544,900,900,1,1,0.24,"Cleithrum",4,7,"17-6382-51179",5699,9274,"1","Yes",226675,46.2025,79.20861111,"Mid","2009"
"1176",1176,46127913,461209,791231,"Northern Pike","Northern Pike","2009-06-23",2009,"2009-06-23","2009-06-24",602,602,1200,1200,2,2,0.32,"Cleithrum",7,7,"17-6382-51179",5700,9273,"1","Yes",226674,46.2025,79.20861111,"Mid","2009"
"1177",1177,46127913,461209,791231,"Northern Pike","Northern Pike","2009-06-23",2009,"2009-06-23","2009-06-24",476,476,550,550,1,1,0.23,"Cleithrum",3,7,"17-6382-51179",5701,9272,"1","Yes",226673,46.2025,79.20861111,"Mid","2009"
"1178",1178,46127913,461209,791231,"Northern Pike","Northern Pike","2009-06-23",2009,"2009-06-23","2009-06-24",470,470,640,640,2,2,0.22,"Cleithrum",4,6,"17-6382-51179",5702,9275,"1","Yes",226633,46.2025,79.20861111,"Mid","2009"
"1179",1179,46127913,461209,791231,"Northern Pike","Northern Pike","2009-06-23",2009,"2009-06-23","2009-06-24",774,774,2700,2700,2,2,0.77,"Cleithrum",10,6,"17-6382-51179",5703,9270,"1","Yes",226647,46.2025,79.20861111,"Mid","2009"
"1180",1180,46127913,461209,791231,"Northern Pike","Northern Pike","2009-06-23",2009,"2009-06-23","2009-06-24",548,548,870,870,2,2,0.52,"Cleithrum",7,7,"17-6382-51179",5704,9269,"1","Yes",226630,46.2025,79.20861111,"Mid","2009"
"1181",1181,46127913,461209,791231,"Northern Pike","Northern Pike","2009-06-23",2009,"2009-06-23","2009-06-24",616,616,980,980,1,1,0.68,"Cleithrum",7,6,"17-6382-51179",5705,9286,"1","Yes",227699,46.2025,79.20861111,"Mid","2009"
"1182",1182,46127913,461209,791231,"Northern Pike","Northern Pike","2009-06-23",2009,"2009-06-23","2009-06-24",556,556,1000,1000,2,2,0.32,"Cleithrum",5,7,"17-6382-51179",5706,9289,"1","Yes",227730,46.2025,79.20861111,"Mid","2009"
"1183",1183,46127913,461209,791231,"Northern Pike","Northern Pike","2009-06-23",2009,"2009-06-23","2009-06-24",404,404,390,390,2,2,0.17,"Cleithrum",3,7,"17-6382-51179",5707,9288,"1","Yes",227729,46.2025,79.20861111,"Mid","2009"
"1190",1190,46128229,461250,822906,"Northern Pike","Northern Pike","2011-08-02",2011,"2011-08-02","2011-08-03",425,425,390,390,1,1,0.12,"Cleithrum",2,8,"17-3856-51190",5724,4126,"1","Yes",438098,46.21388889,82.485,"Mid","2011"
"1194",1194,46128229,461250,822906,"Northern Pike","Northern Pike","2011-08-02",2011,"2011-08-02","2011-08-03",749,749,2750,2750,1,1,0.8,"Cleithrum",11,4,"17-3856-51190",5733,4120,"1","Yes",438082,46.21388889,82.485,"Mid","2011"
"1195",1195,46128229,461250,822906,"Northern Pike","Northern Pike","2011-08-02",2011,"2011-08-02","2011-08-03",644,644,1400,1400,2,2,0.36,"Cleithrum",4,7,"17-3856-51190",5734,4117,"1","Yes",438079,46.21388889,82.485,"Mid","2011"
