"","X","WATERBODY_CODE","LATITUDE","LONGITUDE","SPECIES_NAME","name","SAMPLE_DATE","YEAR","Netting_Start_Date","Netting_End_Date","Len2mm","Total_Length","WEIGHT","Round_Weight","SexID","Sex_ID","VALUE","Aging_Structure","Assessed_Fish_Age","Assessed_Age_Confidence","Waterbody_LID","ON_Hg_BSM_years_ID","qryContaminant_link_fish_age_date_tissue_ID","Tissues_Sampled","Contaminant_Samples_Taken","FN3_individual_fish_id","LAT","LON","LatZones","fYEAR"
"3647",3647,48578407,485743,840744,"Walleye","Walleye","2011-08-17",2011,"2011-08-16","2011-08-17",625,625,2326,2326,2,2,0.96,"Otolith",12,9,"16-7102-54270",13916,5869,"1X","Yes",443893,48.96194444,84.12888889,"Mid","2011"
"3648",3648,48578407,485743,840744,"Walleye","Walleye","2011-08-17",2011,"2011-08-16","2011-08-17",566,566,1858,1858,2,2,0.69,"Otolith",8,9,"16-7102-54270",13917,5862,"1X","Yes",443862,48.96194444,84.12888889,"Mid","2011"
"3649",3649,48578407,485743,840744,"Walleye","Walleye","2011-08-17",2011,"2011-08-16","2011-08-17",562,562,1655,1655,2,2,0.8,"Otolith",9,9,"16-7102-54270",13918,5870,"1X","Yes",443894,48.96194444,84.12888889,"Mid","2011"
"3650",3650,48578407,485743,840744,"Walleye","Walleye","2011-08-17",2011,"2011-08-16","2011-08-17",543,543,1515,1515,1,1,1.1,"Otolith",17,7,"16-7102-54270",13919,5863,"1X","Yes",443863,48.96194444,84.12888889,"Mid","2011"
"3652",3652,48578407,485743,840744,"Walleye","Walleye","2011-08-17",2011,"2011-08-16","2011-08-17",395,395,502,502,2,2,0.29,"Otolith",3,9,"16-7102-54270",13921,5851,"1X","Yes",443730,48.96194444,84.12888889,"Mid","2011"
"3656",3656,48578407,485743,840744,"Walleye","Walleye","2011-08-18",2011,"2011-08-17","2011-08-18",611,611,2260,2260,2,2,1.1,"Otolith",12,8,"16-7102-54270",13925,5850,"1","Yes",443822,48.96194444,84.12888889,"Mid","2011"
"3657",3657,48578407,485743,840744,"Walleye","Walleye","2011-08-18",2011,"2011-08-17","2011-08-18",594,594,2220,2220,2,2,1,"Otolith",10,9,"16-7102-54270",13926,5848,"1","Yes",443748,48.96194444,84.12888889,"Mid","2011"
"3658",3658,48578407,485743,840744,"Walleye","Walleye","2011-08-18",2011,"2011-08-17","2011-08-18",538,538,1510,1510,1,1,0.76,"Otolith",8,9,"16-7102-54270",13927,5847,"1","Yes",443731,48.96194444,84.12888889,"Mid","2011"
"3659",3659,48579112,485743,911218,"Walleye","Walleye","2010-07-20",2010,"2010-07-20","2010-07-21",455,455,743,743,1,1,1.3,"Otolith",8,7,"15-6317-54251",13928,13261,"1X","Yes",328194,48.96194444,91.205,"Mid","2010"
"3660",3660,48579112,485743,911218,"Walleye","Walleye","2010-07-20",2010,"2010-07-20","2010-07-21",434,434,607,607,1,1,1.3,"Otolith",8,9,"15-6317-54251",13930,13248,"1X","Yes",328201,48.96194444,91.205,"Mid","2010"
"3661",3661,48579112,485743,911218,"Walleye","Walleye","2010-07-20",2010,"2010-07-20","2010-07-21",434,434,702,702,2,2,1.5,"Otolith",9,7,"15-6317-54251",13931,13262,"1X","Yes",328195,48.96194444,91.205,"Mid","2010"
"3662",3662,48579112,485743,911218,"Walleye","Walleye","2010-07-20",2010,"2010-07-20","2010-07-21",421,421,577,577,1,1,1.3,"Otolith",7,8,"15-6317-54251",13932,13266,"1X","Yes",328229,48.96194444,91.205,"Mid","2010"
"3663",3663,48579112,485743,911218,"Walleye","Walleye","2010-07-20",2010,"2010-07-20","2010-07-21",416,416,548,548,2,2,1.1,"Otolith",7,9,"15-6317-54251",13933,13255,"1X","Yes",328208,48.96194444,91.205,"Mid","2010"
"3664",3664,48579112,485743,911218,"Walleye","Walleye","2010-07-20",2010,"2010-07-20","2010-07-21",414,414,519,519,1,1,0.77,"Otolith",7,9,"15-6317-54251",13934,13251,"1X","Yes",328204,48.96194444,91.205,"Mid","2010"
"3665",3665,48579112,485743,911218,"Walleye","Walleye","2010-07-20",2010,"2010-07-20","2010-07-21",401,401,492,492,1,1,0.89,"Otolith",7,8,"15-6317-54251",13936,13263,"1X","Yes",328196,48.96194444,91.205,"Mid","2010"
"3666",3666,48579112,485743,911218,"Walleye","Walleye","2010-07-20",2010,"2010-07-20","2010-07-21",386,386,424,424,2,2,0.86,"Otolith",7,9,"15-6317-54251",13937,13259,"1X","Yes",328212,48.96194444,91.205,"Mid","2010"
"3667",3667,48579112,485743,911218,"Walleye","Walleye","2010-07-20",2010,"2010-07-20","2010-07-21",380,380,458,458,2,2,1.1,"Otolith",7,9,"15-6317-54251",13938,13249,"1X","Yes",328202,48.96194444,91.205,"Mid","2010"
"3668",3668,48579112,485743,911218,"Walleye","Walleye","2010-07-20",2010,"2010-07-20","2010-07-21",345,345,297,297,1,1,0.74,"Otolith",5,9,"15-6317-54251",13939,13247,"1X","Yes",328200,48.96194444,91.205,"Mid","2010"
"3669",3669,48579112,485743,911218,"Walleye","Walleye","2010-07-20",2010,"2010-07-20","2010-07-21",525,525,1009,1009,1,1,2.2,"Otolith",12,7,"15-6317-54251",13940,13265,"1X","Yes",328198,48.96194444,91.205,"Mid","2010"
"3670",3670,48579112,485743,911218,"Walleye","Walleye","2010-07-20",2010,"2010-07-20","2010-07-21",512,512,915,915,1,1,2.1,"Otolith",12,9,"15-6317-54251",13941,13253,"1X","Yes",328206,48.96194444,91.205,"Mid","2010"
"3671",3671,48579112,485743,911218,"Walleye","Walleye","2010-07-20",2010,"2010-07-20","2010-07-21",506,506,826,826,1,1,2.9,"Otolith",14,7,"15-6317-54251",13942,13264,"1X","Yes",328197,48.96194444,91.205,"Mid","2010"
"3672",3672,48579112,485743,911218,"Walleye","Walleye","2010-07-20",2010,"2010-07-20","2010-07-21",501,501,836,836,2,2,1.8,"Otolith",14,8,"15-6317-54251",13943,13257,"1X","Yes",328210,48.96194444,91.205,"Mid","2010"
"3673",3673,48579112,485743,911218,"Walleye","Walleye","2010-07-20",2010,"2010-07-20","2010-07-21",481,481,862,862,2,2,1.5,"Otolith",9,7,"15-6317-54251",13944,13250,"1X","Yes",328203,48.96194444,91.205,"Mid","2010"
"3674",3674,48579112,485743,911218,"Walleye","Walleye","2010-07-20",2010,"2010-07-20","2010-07-21",462,462,643,643,2,2,1.8,"Otolith",9,8,"15-6317-54251",13946,13256,"1X","Yes",328209,48.96194444,91.205,"Mid","2010"
"3675",3675,48579112,485743,911218,"Walleye","Walleye","2010-07-20",2010,"2010-07-20","2010-07-21",456,456,726,726,2,2,1.2,"Otolith",8,8,"15-6317-54251",13947,13252,"1X","Yes",328205,48.96194444,91.205,"Mid","2010"
"3680",3680,48579157,485653,915654,"Walleye","Walleye","2010-08-16",2010,"2010-08-16","2010-08-17",632,632,2073,2073,2,2,1.3,"Otolith",11,9,"15-5770-54220",13962,17076,"1","Yes",358579,48.94805556,91.94833333,"Mid","2010"
"3681",3681,48579157,485653,915654,"Walleye","Walleye","2010-08-16",2010,"2010-08-16","2010-08-17",611,611,2040,2040,2,2,0.99,"Otolith",9,9,"15-5770-54220",13963,17073,"1","Yes",358560,48.94805556,91.94833333,"Mid","2010"
"3682",3682,48579157,485653,915654,"Walleye","Walleye","2010-08-16",2010,"2010-08-16","2010-08-17",586,586,1708,1708,2,2,1.1,"Otolith",8,9,"15-5770-54220",13964,17080,"1","Yes",358583,48.94805556,91.94833333,"Mid","2010"
"3683",3683,48579157,485653,915654,"Walleye","Walleye","2010-08-16",2010,"2010-08-16","2010-08-17",585,585,1702,1702,2,2,1,"Otolith",9,8,"15-5770-54220",13965,17088,"1","Yes",358607,48.94805556,91.94833333,"Mid","2010"
"3684",3684,48579157,485653,915654,"Walleye","Walleye","2010-08-16",2010,"2010-08-16","2010-08-17",563,563,1614,1614,2,2,0.98,"Otolith",9,9,"15-5770-54220",13966,17077,"1","Yes",358580,48.94805556,91.94833333,"Mid","2010"
"3685",3685,48579157,485653,915654,"Walleye","Walleye","2010-08-16",2010,"2010-08-16","2010-08-17",563,563,1557,1557,2,2,0.95,"Otolith",9,7,"15-5770-54220",13967,17075,"1","Yes",358578,48.94805556,91.94833333,"Mid","2010"
"3686",3686,48579157,485653,915654,"Walleye","Walleye","2010-08-16",2010,"2010-08-16","2010-08-17",561,561,1589,1589,2,2,0.85,"Otolith",8,9,"15-5770-54220",13968,17072,"1","Yes",358559,48.94805556,91.94833333,"Mid","2010"
"3687",3687,48579157,485653,915654,"Walleye","Walleye","2010-08-16",2010,"2010-08-16","2010-08-17",550,550,1437,1437,1,1,1.1,"Otolith",11,6,"15-5770-54220",13969,17074,"1","Yes",358577,48.94805556,91.94833333,"Mid","2010"
"3688",3688,48579157,485653,915654,"Walleye","Walleye","2010-08-16",2010,"2010-08-16","2010-08-17",540,540,1450,1450,1,1,0.82,"Otolith",10,7,"15-5770-54220",13970,17103,"1","Yes",358625,48.94805556,91.94833333,"Mid","2010"
"3689",3689,48579157,485653,915654,"Walleye","Walleye","2010-08-16",2010,"2010-08-16","2010-08-17",502,502,1141,1141,1,1,0.83,"Otolith",8,9,"15-5770-54220",13971,17087,"1","Yes",358606,48.94805556,91.94833333,"Mid","2010"
"3690",3690,48579157,485653,915654,"Walleye","Walleye","2010-08-16",2010,"2010-08-16","2010-08-17",492,492,1104,1104,1,1,0.76,"Otolith",8,9,"15-5770-54220",13972,17071,"1","Yes",358558,48.94805556,91.94833333,"Mid","2010"
"3691",3691,48579157,485653,915654,"Walleye","Walleye","2010-08-16",2010,"2010-08-16","2010-08-17",490,490,977,977,1,1,0.52,"Otolith",5,9,"15-5770-54220",13973,17090,"1","Yes",358609,48.94805556,91.94833333,"Mid","2010"
"3692",3692,48579157,485653,915654,"Walleye","Walleye","2010-08-16",2010,"2010-08-16","2010-08-17",478,478,917,917,2,2,0.69,"Otolith",5,9,"15-5770-54220",13974,17078,"1","Yes",358581,48.94805556,91.94833333,"Mid","2010"
"3693",3693,48579157,485653,915654,"Walleye","Walleye","2010-08-16",2010,"2010-08-16","2010-08-17",462,462,800,800,2,2,0.54,"Otolith",4,9,"15-5770-54220",13975,17085,"1","Yes",358567,48.94805556,91.94833333,"Mid","2010"
"3694",3694,48579157,485653,915654,"Walleye","Walleye","2010-08-16",2010,"2010-08-16","2010-08-17",442,442,778,778,1,1,0.58,"Otolith",5,9,"15-5770-54220",13976,17084,"1","Yes",358565,48.94805556,91.94833333,"Mid","2010"
"3695",3695,48579157,485653,915654,"Walleye","Walleye","2010-08-16",2010,"2010-08-16","2010-08-17",429,429,670,670,2,2,0.48,"Otolith",4,9,"15-5770-54220",13977,17102,"1","Yes",358624,48.94805556,91.94833333,"Mid","2010"
"3696",3696,48579157,485653,915654,"Walleye","Walleye","2010-08-16",2010,"2010-08-16","2010-08-17",403,403,645,645,1,1,0.44,"Otolith",4,9,"15-5770-54220",13978,17079,"1","Yes",358582,48.94805556,91.94833333,"Mid","2010"
"3697",3697,48579157,485653,915654,"Walleye","Walleye","2010-08-16",2010,"2010-08-16","2010-08-17",401,401,547,547,1,1,0.43,"Otolith",4,9,"15-5770-54220",13979,17101,"1","Yes",358623,48.94805556,91.94833333,"Mid","2010"
"3698",3698,48579157,485653,915654,"Walleye","Walleye","2010-08-16",2010,"2010-08-16","2010-08-17",391,391,518,518,1,1,0.44,"Otolith",4,8,"15-5770-54220",13980,17086,"1","Yes",358568,48.94805556,91.94833333,"Mid","2010"
"3699",3699,48579157,485653,915654,"Walleye","Walleye","2010-08-16",2010,"2010-08-16","2010-08-17",344,344,360,360,2,2,0.37,"Otolith",3,9,"15-5770-54220",13981,17089,"1","Yes",358608,48.94805556,91.94833333,"Mid","2010"
"3705",3705,48579211,485722,921156,"Walleye","Walleye","2010-06-22",2010,"2010-06-22","2010-06-23",402,402,543,543,2,2,1.2,"Otolith",4,9,"15-5586-54227",13997,17659,"1","Yes",309719,48.95611111,92.19888889,"Mid","2010"
"3706",3706,48579211,485722,921156,"Walleye","Walleye","2010-06-22",2010,"2010-06-22","2010-06-23",402,402,466,466,1,1,0.84,"Otolith",4,9,"15-5586-54227",13998,17654,"1","Yes",309643,48.95611111,92.19888889,"Mid","2010"
"3707",3707,48579211,485722,921156,"Walleye","Walleye","2010-06-22",2010,"2010-06-22","2010-06-23",397,397,457,457,1,1,0.85,"Otolith",6,9,"15-5586-54227",14000,17656,"1","Yes",309638,48.95611111,92.19888889,"Mid","2010"
"3708",3708,48579211,485722,921156,"Walleye","Walleye","2010-06-22",2010,"2010-06-22","2010-06-23",395,395,478,478,1,1,1.3,"Otolith",5,9,"15-5586-54227",14002,17651,"1","Yes",309735,48.95611111,92.19888889,"Mid","2010"
"3709",3709,48579211,485722,921156,"Walleye","Walleye","2010-06-22",2010,"2010-06-22","2010-06-23",485,485,881,881,1,1,3,"Otolith",16,8,"15-5586-54227",14004,17661,"1","Yes",309721,48.95611111,92.19888889,"Mid","2010"
"3710",3710,48579211,485722,921156,"Walleye","Walleye","2010-06-22",2010,"2010-06-22","2010-06-23",420,420,578,578,1,1,1.5,"Otolith",9,9,"15-5586-54227",14005,17658,"1","Yes",309718,48.95611111,92.19888889,"Mid","2010"
"3711",3711,48579211,485722,921156,"Walleye","Walleye","2010-06-22",2010,"2010-06-22","2010-06-23",394,394,473,473,2,2,0.98,"Otolith",5,9,"15-5586-54227",14006,17660,"1","Yes",309720,48.95611111,92.19888889,"Mid","2010"
"3712",3712,48579211,485722,921156,"Walleye","Walleye","2010-06-22",2010,"2010-06-22","2010-06-23",394,394,493,493,2,2,0.9,"Otolith",6,9,"15-5586-54227",14007,17649,"1","Yes",309733,48.95611111,92.19888889,"Mid","2010"
"3713",3713,48579211,485722,921156,"Walleye","Walleye","2010-06-22",2010,"2010-06-22","2010-06-23",381,381,466,466,2,2,0.74,"Otolith",5,9,"15-5586-54227",14008,17650,"1","Yes",309734,48.95611111,92.19888889,"Mid","2010"
"3714",3714,48579211,485722,921156,"Walleye","Walleye","2010-06-22",2010,"2010-06-22","2010-06-23",360,360,367,367,1,1,0.81,"Otolith",5,9,"15-5586-54227",14011,17657,"1","Yes",309717,48.95611111,92.19888889,"Mid","2010"
"3717",3717,48579216,485707,921603,"Walleye","Walleye","2010-06-22",2010,"2010-06-22","2010-06-23",598,598,1854,1854,2,2,1.7,"Otolith",12,9,"15-5537-54222",14022,15435,"1","Yes",308881,48.95194444,92.2675,"Mid","2010"
"3718",3718,48579216,485707,921603,"Walleye","Walleye","2010-06-22",2010,"2010-06-22","2010-06-23",589,589,1764,1764,2,2,1.9,"Otolith",13,6,"15-5537-54222",14023,15433,"1","Yes",308668,48.95194444,92.2675,"Mid","2010"
"3719",3719,48579216,485707,921603,"Walleye","Walleye","2010-06-22",2010,"2010-06-22","2010-06-23",482,482,987,987,1,1,1.1,"Otolith",8,8,"15-5537-54222",14026,15437,"1","Yes",308923,48.95194444,92.2675,"Mid","2010"
"3720",3720,48579216,485707,921603,"Walleye","Walleye","2010-06-22",2010,"2010-06-22","2010-06-23",429,429,669,669,2,2,0.58,"Otolith",5,8,"15-5537-54222",14032,15438,"1","Yes",308924,48.95194444,92.2675,"Mid","2010"
"3721",3721,48579251,485742,925149,"Walleye","Walleye","2010-08-28",2010,"2010-08-28","2010-08-29",350,350,397,397,1,1,0.22,"Otolith",3,9,"15-5100-54230",14045,15234,"1X","Yes",363494,48.96166667,92.86361111,"Mid","2010"
"3724",3724,48579251,485742,925149,"Walleye","Walleye","2010-08-28",2010,"2010-08-28","2010-08-29",538,538,1506,1506,2,2,0.78,"Otolith",8,9,"15-5100-54230",14069,15233,"X1","Yes",363679,48.96166667,92.86361111,"Mid","2010"
"3725",3725,48579251,485742,925149,"Walleye","Walleye","2010-08-28",2010,"2010-08-28","2010-08-29",467,467,1013,1013,2,2,0.4,"Otolith",5,9,"15-5100-54230",14071,15239,"X1","Yes",363498,48.96166667,92.86361111,"Mid","2010"
"3726",3726,48579251,485742,925149,"Walleye","Walleye","2010-08-28",2010,"2010-08-28","2010-08-29",456,456,893,893,1,1,0.5,"Otolith",5,8,"15-5100-54230",14073,15240,"X1","Yes",363499,48.96166667,92.86361111,"Mid","2010"
"3727",3727,48579251,485742,925149,"Walleye","Walleye","2010-08-28",2010,"2010-08-28","2010-08-29",414,414,714,714,1,1,0.69,"Otolith",6,9,"15-5100-54230",14076,15243,"X1","Yes",363694,48.96166667,92.86361111,"Mid","2010"
"3728",3728,48579251,485742,925149,"Walleye","Walleye","2010-08-28",2010,"2010-08-28","2010-08-29",406,406,625,625,2,2,0.35,"Otolith",4,8,"15-5100-54230",14077,15238,"X1","Yes",363497,48.96166667,92.86361111,"Mid","2010"
"3729",3729,48579251,485742,925149,"Walleye","Walleye","2010-08-28",2010,"2010-08-28","2010-08-29",406,406,505,505,1,1,0.38,"Otolith",4,9,"15-5100-54230",14078,15235,"1X","Yes",363686,48.96166667,92.86361111,"Mid","2010"
"3730",3730,48579251,485742,925149,"Walleye","Walleye","2010-08-28",2010,"2010-08-28","2010-08-29",403,403,575,575,2,2,0.28,"Otolith",4,9,"15-5100-54230",14079,15244,"X1","Yes",363695,48.96166667,92.86361111,"Mid","2010"
"3731",3731,48579251,485742,925149,"Walleye","Walleye","2010-08-28",2010,"2010-08-28","2010-08-29",396,396,626,626,1,1,0.42,"Otolith",4,9,"15-5100-54230",14080,15237,"X1","Yes",363496,48.96166667,92.86361111,"Mid","2010"
"3732",3732,48579251,485742,925149,"Walleye","Walleye","2010-08-28",2010,"2010-08-27","2010-08-28",395,395,552,552,1,1,0.37,"Otolith",4,8,"15-5100-54230",14040,15254,"1X","Yes",363514,48.96166667,92.86361111,"Mid","2010"
"3733",3733,48579251,485742,925149,"Walleye","Walleye","2010-08-28",2010,"2010-08-27","2010-08-28",388,388,466,466,1,1,0.57,"Otolith",4,9,"15-5100-54230",14041,15252,"1X","Yes",363509,48.96166667,92.86361111,"Mid","2010"
"3734",3734,48579251,485742,925149,"Walleye","Walleye","2010-08-28",2010,"2010-08-27","2010-08-28",383,383,504,504,1,1,0.45,"Otolith",4,9,"15-5100-54230",14042,15256,"1X","Yes",363772,48.96166667,92.86361111,"Mid","2010"
"3735",3735,48579251,485742,925149,"Walleye","Walleye","2010-08-28",2010,"2010-08-27","2010-08-28",383,383,501,501,1,1,0.36,"Otolith",4,8,"15-5100-54230",14043,15266,"1X","Yes",363525,48.96166667,92.86361111,"Mid","2010"
"3736",3736,48579251,485742,925149,"Walleye","Walleye","2010-08-28",2010,"2010-08-27","2010-08-28",351,351,370,370,2,2,0.27,"Dorsal Spine",3,8,"15-5100-54230",14044,15251,"1X","Yes",363508,48.96166667,92.86361111,"Mid","2010"
"3745",3745,48579251,485742,925149,"Walleye","Walleye","2010-08-28",2010,"2010-08-27","2010-08-28",588,588,1790,1790,2,2,1,"Otolith",8,8,"15-5100-54230",14067,15255,"1X","Yes",363771,48.96166667,92.86361111,"Mid","2010"
"3746",3746,48579251,485742,925149,"Walleye","Walleye","2010-08-28",2010,"2010-08-27","2010-08-28",586,586,1867,1867,2,2,1.9,"Otolith",12,8,"15-5100-54230",14068,15264,"1X","Yes",363523,48.96166667,92.86361111,"Mid","2010"
"3747",3747,48579251,485742,925149,"Walleye","Walleye","2010-08-28",2010,"2010-08-27","2010-08-28",509,509,1191,1191,2,2,0.72,"Otolith",8,8,"15-5100-54230",14070,15269,"1X","Yes",363791,48.96166667,92.86361111,"Mid","2010"
"3748",3748,48579251,485742,925149,"Walleye","Walleye","2010-08-28",2010,"2010-08-27","2010-08-28",456,456,862,862,2,2,0.42,"Otolith",4,8,"15-5100-54230",14072,15267,"1X","Yes",363526,48.96166667,92.86361111,"Mid","2010"
"3749",3749,48579251,485742,925149,"Walleye","Walleye","2010-08-28",2010,"2010-08-27","2010-08-28",452,452,836,836,1,1,0.56,"Otolith",5,9,"15-5100-54230",14074,15265,"1X","Yes",363524,48.96166667,92.86361111,"Mid","2010"
"3750",3750,48579251,485742,925149,"Walleye","Walleye","2010-08-28",2010,"2010-08-27","2010-08-28",436,436,810,810,2,2,0.38,"Otolith",5,8,"15-5100-54230",14075,15268,"1X","Yes",363790,48.96166667,92.86361111,"Mid","2010"
"3758",3758,48579346,485723,934624,"Walleye","Walleye","2010-07-06",2010,"2010-07-05","2010-07-06",724,724,3255,3255,2,2,1.6,"Otolith",18,9,"15-4430-54221",14092,11760,"1X","Yes",319459,48.95638889,93.77333333,"Mid","2010"
"3759",3759,48579346,485723,934624,"Walleye","Walleye","2010-07-06",2010,"2010-07-05","2010-07-06",624,624,2436,2436,2,2,0.45,"Otolith",8,9,"15-4430-54221",14093,11771,"X1","Yes",319466,48.95638889,93.77333333,"Mid","2010"
"3760",3760,48579346,485723,934624,"Walleye","Walleye","2010-07-06",2010,"2010-07-05","2010-07-06",566,566,1456,1456,2,2,0.58,"Otolith",11,9,"15-4430-54221",14094,11800,"X1","Yes",319484,48.95638889,93.77333333,"Mid","2010"
"3761",3761,48579346,485723,934624,"Walleye","Walleye","2010-07-06",2010,"2010-07-05","2010-07-06",489,489,1158,1158,2,2,0.22,"Otolith",7,9,"15-4430-54221",14095,11799,"X1","Yes",319483,48.95638889,93.77333333,"Mid","2010"
"3762",3762,48579346,485723,934624,"Walleye","Walleye","2010-07-06",2010,"2010-07-05","2010-07-06",446,446,756,756,2,2,0.19,"Otolith",6,9,"15-4430-54221",14097,11784,"X1","Yes",319672,48.95638889,93.77333333,"Mid","2010"
"3763",3763,48579346,485723,934624,"Walleye","Walleye","2010-07-06",2010,"2010-07-05","2010-07-06",438,438,616,616,2,2,0.18,"Otolith",6,9,"15-4430-54221",14098,11796,"X1","Yes",319480,48.95638889,93.77333333,"Mid","2010"
"3764",3764,48579346,485723,934624,"Walleye","Walleye","2010-07-06",2010,"2010-07-05","2010-07-06",426,426,641,641,2,2,0.25,"Otolith",5,7,"15-4430-54221",14099,11816,"1X","Yes",319489,48.95638889,93.77333333,"Mid","2010"
"3765",3765,48579346,485723,934624,"Walleye","Walleye","2010-07-06",2010,"2010-07-05","2010-07-06",418,418,681,681,2,2,0.2,"Otolith",5,7,"15-4430-54221",14100,11795,"X1","Yes",319479,48.95638889,93.77333333,"Mid","2010"
"3766",3766,48579346,485723,934624,"Walleye","Walleye","2010-07-06",2010,"2010-07-05","2010-07-06",418,418,605,605,2,2,0.18,"Otolith",5,9,"15-4430-54221",14101,11794,"X1","Yes",319478,48.95638889,93.77333333,"Mid","2010"
"3767",3767,48579346,485723,934624,"Walleye","Walleye","2010-07-06",2010,"2010-07-05","2010-07-06",415,415,687,687,1,1,0.28,"Otolith",5,9,"15-4430-54221",14102,11761,"1X","Yes",319627,48.95638889,93.77333333,"Mid","2010"
"3768",3768,48579346,485723,934624,"Walleye","Walleye","2010-07-06",2010,"2010-07-05","2010-07-06",409,409,606,606,1,1,0.32,"Otolith",8,9,"15-4430-54221",14103,11773,"X1","Yes",319468,48.95638889,93.77333333,"Mid","2010"
"3769",3769,48579346,485723,934624,"Walleye","Walleye","2010-07-06",2010,"2010-07-05","2010-07-06",398,398,647,647,2,2,0.29,"Otolith",7,9,"15-4430-54221",14105,11798,"X1","Yes",319482,48.95638889,93.77333333,"Mid","2010"
"3770",3770,48579346,485723,934624,"Walleye","Walleye","2010-07-06",2010,"2010-07-05","2010-07-06",387,387,596,596,1,1,0.23,"Otolith",6,9,"15-4430-54221",14108,11797,"X1","Yes",319481,48.95638889,93.77333333,"Mid","2010"
"3771",3771,48579346,485723,934624,"Walleye","Walleye","2010-07-06",2010,"2010-07-05","2010-07-06",382,382,478,478,2,2,0.13,"Otolith",4,9,"15-4430-54221",14109,11781,"X1","Yes",319669,48.95638889,93.77333333,"Mid","2010"
"3772",3772,48579346,485723,934624,"Walleye","Walleye","2010-07-06",2010,"2010-07-05","2010-07-06",372,372,443,443,2,2,0.16,"Otolith",4,9,"15-4430-54221",14110,11783,"X1","Yes",319671,48.95638889,93.77333333,"Mid","2010"
"3773",3773,48579346,485723,934624,"Walleye","Walleye","2010-07-06",2010,"2010-07-05","2010-07-06",361,361,371,371,1,1,0.15,"Otolith",4,9,"15-4430-54221",14111,11767,"X1","Yes",319462,48.95638889,93.77333333,"Mid","2010"
